Name,miRNA
LIMK1|ENST00000336180.7|8,LIMK1:miR-17-5p/20-5p/93-5p/106-5p/519-3p
LIMK1|ENST00000336180.7|8,LIMK1:miR-200bc-3p/429
LIMK1|ENST00000336180.7|8,LIMK1:miR-27-3p
LIMK1|ENST00000336180.7|8,LIMK1:miR-655-3p
LIMK1|ENST00000336180.7|9,LIMK1:miR-128-3p
LIMK1|ENST00000336180.7|9,LIMK1:miR-17-5p/20-5p/93-5p/106-5p/519-3p
LIMK1|ENST00000336180.7|9,LIMK1:miR-200bc-3p/429
LIMK1|ENST00000336180.7|9,LIMK1:miR-27-3p
LIMK1|ENST00000336180.7|9,LIMK1:miR-655-3p
LMNA|ENST00000368300.9|1,LMNA:miR-129-5p
LMX1B|ENST00000373474.9|15,LMX1B:miR-128-3p
LMX1B|ENST00000373474.9|16,LMX1B:miR-128-3p
LMX1B|ENST00000373474.9|18,LMX1B:miR-3064-5p
LMX1B|ENST00000373474.9|19,LMX1B:miR-3064-5p
LMX1B|ENST00000373474.9|1,LMX1B:miR-1197
LMX1B|ENST00000373474.9|1,LMX1B:miR-135-5p
LMX1B|ENST00000373474.9|1,LMX1B:miR-3064-5p
LMX1B|ENST00000373474.9|1,LMX1B:miR-326
LMX1B|ENST00000373474.9|27,LMX1B:miR-3064-5p
LMX1B|ENST00000373474.9|28,LMX1B:miR-3064-5p
LMX1B|ENST00000373474.9|2,LMX1B:miR-1197
LMX1B|ENST00000373474.9|2,LMX1B:miR-3064-5p
LMX1B|ENST00000373474.9|2,LMX1B:miR-326
MAD2L1|ENST00000296509.11|1,MAD2L1:miR-873-5p.1
MAD2L1|ENST00000296509.11|22,MAD2L1:miR-758-3p
MAD2L1|ENST00000296509.11|23,MAD2L1:miR-758-3p
MAD2L1|ENST00000296509.11|27,MAD2L1:miR-489-3p
MAD2L1|ENST00000296509.11|28,MAD2L1:miR-489-3p
MAD2L1|ENST00000296509.11|4,MAD2L1:miR-340-5p
MAD2L1|ENST00000296509.11|5,MAD2L1:miR-340-5p
MAD2L1|ENST00000296509.11|6,MAD2L1:miR-143-3p
MAD2L1|ENST00000296509.11|7,MAD2L1:miR-143-3p
MAGEL2|ENST00000650528.1|1,MAGEL2:miR-182-5p
MAGEL2|ENST00000650528.1|1,MAGEL2:miR-505-3p.2
MAGEL2|ENST00000650528.1|1,MAGEL2:miR-96-5p/1271-5p
MAGEL2|ENST00000650528.1|2,MAGEL2:miR-182-5p
MAGEL2|ENST00000650528.1|2,MAGEL2:miR-505-3p.2
MAGEL2|ENST00000650528.1|2,MAGEL2:miR-96-5p/1271-5p
MAGT1|ENST00000618282.5|10,MAGT1:miR-196-5p
MAGT1|ENST00000618282.5|18,MAGT1:miR-199-3p
MAGT1|ENST00000618282.5|18,MAGT1:miR-34-5p/449-5p
MAGT1|ENST00000618282.5|18,MAGT1:miR-381-3p
MAGT1|ENST00000618282.5|19,MAGT1:miR-199-3p
MAGT1|ENST00000618282.5|19,MAGT1:miR-34-5p/449-5p
MAGT1|ENST00000618282.5|19,MAGT1:miR-381-3p
MAGT1|ENST00000618282.5|1,MAGT1:miR-124-3p.1
MAGT1|ENST00000618282.5|1,MAGT1:miR-124-3p.2/506-3p
MAGT1|ENST00000618282.5|1,MAGT1:miR-142-5p
MAGT1|ENST00000618282.5|1,MAGT1:miR-199-5p
MAGT1|ENST00000618282.5|1,MAGT1:miR-655-3p
MAGT1|ENST00000618282.5|1,MAGT1:miR-9-5p
MAGT1|ENST00000618282.5|20,MAGT1:miR-124-3p.1
MAGT1|ENST00000618282.5|20,MAGT1:miR-124-3p.2/506-3p
MAGT1|ENST00000618282.5|21,MAGT1:miR-142-3p.2
MAGT1|ENST00000618282.5|22,MAGT1:miR-142-3p.2
MAGT1|ENST00000618282.5|2,MAGT1:miR-124-3p.1
MAGT1|ENST00000618282.5|2,MAGT1:miR-124-3p.2/506-3p
MAGT1|ENST00000618282.5|2,MAGT1:miR-142-5p
MAGT1|ENST00000618282.5|2,MAGT1:miR-9-5p
MAGT1|ENST00000618282.5|3,MAGT1:miR-194-5p
MAGT1|ENST00000618282.5|4,MAGT1:miR-194-5p
MAGT1|ENST00000618282.5|9,MAGT1:miR-196-5p
MAOA|ENST00000338702.4|16,MAOA:miR-495-3p
MAOA|ENST00000338702.4|17,MAOA:miR-495-3p
MAP2K1|ENST00000307102.10|1,MAP2K1:miR-183-5p.2
MAP2K1|ENST00000307102.10|1,MAP2K1:miR-96-5p/1271-5p
MAP2K1|ENST00000307102.10|2,MAP2K1:miR-148-3p/152-3p
MAP2K1|ENST00000307102.10|3,MAP2K1:miR-148-3p/152-3p
MAP2K1|ENST00000307102.10|3,MAP2K1:miR-15-5p/16-5p/195-5p/424-5p/497-5p
MAP2K1|ENST00000307102.10|3,MAP2K1:miR-330-3p
MAP2K1|ENST00000307102.10|3,MAP2K1:miR-503-5p
MAP2K1|ENST00000307102.10|4,MAP2K1:miR-149-5p
MAP2K1|ENST00000307102.10|4,MAP2K1:miR-15-5p/16-5p/195-5p/424-5p/497-5p
MAP2K1|ENST00000307102.10|4,MAP2K1:miR-3064-5p
MAP2K1|ENST00000307102.10|4,MAP2K1:miR-330-3p
MAP2K1|ENST00000307102.10|4,MAP2K1:miR-34-5p/449-5p
MAP2K1|ENST00000307102.10|4,MAP2K1:miR-411-5p.1
MAP2K1|ENST00000307102.10|4,MAP2K1:miR-503-5p
MAP2K1|ENST00000307102.10|4,MAP2K1:miR-760
MAP2K1|ENST00000307102.10|5,MAP2K1:miR-149-5p
MAP2K1|ENST00000307102.10|5,MAP2K1:miR-181-5p
MAP2K1|ENST00000307102.10|5,MAP2K1:miR-3064-5p
MAP2K1|ENST00000307102.10|5,MAP2K1:miR-34-5p/449-5p
MAP2K1|ENST00000307102.10|5,MAP2K1:miR-411-5p.1
MAP2K1|ENST00000307102.10|5,MAP2K1:miR-758-3p
MAP2K1|ENST00000307102.10|5,MAP2K1:miR-760
MAP2K1|ENST00000307102.10|6,MAP2K1:miR-181-5p
MAP2K1|ENST00000307102.10|6,MAP2K1:miR-758-3p
MAPK10|ENST00000641462.2|10,MAPK10:miR-129-3p
MAPK10|ENST00000641462.2|10,MAPK10:miR-137
MAPK10|ENST00000641462.2|10,MAPK10:miR-494-3p
MAPK10|ENST00000641462.2|11,MAPK10:miR-129-3p
MAPK10|ENST00000641462.2|11,MAPK10:miR-135-5p
MAPK10|ENST00000641462.2|11,MAPK10:miR-137
MAPK10|ENST00000641462.2|11,MAPK10:miR-137
MAPK10|ENST00000641462.2|11,MAPK10:miR-494-3p
MAPK10|ENST00000641462.2|12,MAPK10:miR-128-3p
MAPK10|ENST00000641462.2|12,MAPK10:miR-135-5p
MAPK10|ENST00000641462.2|12,MAPK10:miR-137
MAPK10|ENST00000641462.2|12,MAPK10:miR-137
MAPK10|ENST00000641462.2|12,MAPK10:miR-27-3p
MAPK10|ENST00000641462.2|13,MAPK10:miR-128-3p
MAPK10|ENST00000641462.2|13,MAPK10:miR-137
MAPK10|ENST00000641462.2|13,MAPK10:miR-27-3p
MAPK10|ENST00000641462.2|13,MAPK10:miR-29-3p
MAPK10|ENST00000641462.2|14,MAPK10:miR-124-3p.1
MAPK10|ENST00000641462.2|14,MAPK10:miR-124-3p.2/506-3p
MAPK10|ENST00000641462.2|14,MAPK10:miR-137
MAPK10|ENST00000641462.2|15,MAPK10:miR-137
MAPK10|ENST00000641462.2|1,MAPK10:miR-22-3p
MAPK10|ENST00000641462.2|1,MAPK10:miR-330-3p
MAPK10|ENST00000641462.2|1,MAPK10:miR-335-5p
MAPK10|ENST00000641462.2|1,MAPK10:miR-7-5p
MAPK10|ENST00000641462.2|2,MAPK10:miR-22-3p
MAPK10|ENST00000641462.2|2,MAPK10:miR-330-3p
MAPK10|ENST00000641462.2|2,MAPK10:miR-335-5p
MAPK10|ENST00000641462.2|2,MAPK10:miR-7-5p
MAPK10|ENST00000641462.2|3,MAPK10:miR-1197
MAPK10|ENST00000641462.2|3,MAPK10:miR-1224-5p
MAPK10|ENST00000641462.2|3,MAPK10:miR-125-5p
MAPK10|ENST00000641462.2|4,MAPK10:miR-1197
MAPK10|ENST00000641462.2|4,MAPK10:miR-1224-5p
MAPK10|ENST00000641462.2|4,MAPK10:miR-125-5p
MAPK10|ENST00000641462.2|4,MAPK10:miR-193-3p
MAPK10|ENST00000641462.2|4,MAPK10:miR-203a-3p.1
MAPK10|ENST00000641462.2|4,MAPK10:miR-21-5p/590-5p
MAPK10|ENST00000641462.2|4,MAPK10:miR-383-5p.2
MAPK10|ENST00000641462.2|4,MAPK10:miR-495-3p
MAPK10|ENST00000641462.2|5,MAPK10:miR-193-3p
MAPK10|ENST00000641462.2|5,MAPK10:miR-203a-3p.1
MAPK10|ENST00000641462.2|5,MAPK10:miR-21-5p/590-5p
MAPK10|ENST00000641462.2|5,MAPK10:miR-221-3p/222-3p
MAPK10|ENST00000641462.2|5,MAPK10:miR-383-5p.2
MAPK10|ENST00000641462.2|5,MAPK10:miR-495-3p
MAPK10|ENST00000641462.2|6,MAPK10:miR-221-3p/222-3p
MAPKAPK3|ENST00000621469.5|3,MAPKAPK3:miR-532-5p
MAPKAPK3|ENST00000621469.5|5,MAPKAPK3:miR-128-3p
MAPKAPK3|ENST00000621469.5|5,MAPKAPK3:miR-27-3p
MAPKAPK3|ENST00000621469.5|6,MAPKAPK3:miR-128-3p
MAPKAPK3|ENST00000621469.5|6,MAPKAPK3:miR-27-3p
MAPT|ENST00000262410.10|13,MAPT:miR-338-3p
MAPT|ENST00000262410.10|14,MAPT:miR-338-3p
MAPT|ENST00000262410.10|14,MAPT:miR-668-3p
MAPT|ENST00000262410.10|15,MAPT:miR-668-3p
MAPT|ENST00000262410.10|1,MAPT:miR-615-3p
MAPT|ENST00000262410.10|23,MAPT:miR-219-5p
MAPT|ENST00000262410.10|24,MAPT:miR-219-5p
MAPT|ENST00000262410.10|2,MAPT:miR-203a-3p.1
MAPT|ENST00000262410.10|2,MAPT:miR-409-3p
MAPT|ENST00000262410.10|2,MAPT:miR-615-3p
MAPT|ENST00000262410.10|30,MAPT:miR-132-3p/212-3p
MAPT|ENST00000262410.10|30,MAPT:miR-181-5p
MAPT|ENST00000262410.10|30,MAPT:miR-27-3p
MAPT|ENST00000262410.10|3,MAPT:miR-203a-3p.1
MAPT|ENST00000262410.10|3,MAPT:miR-409-3p
MAPT|ENST00000262410.10|7,MAPT:miR-129-3p
MAPT|ENST00000262410.10|7,MAPT:miR-146-5p
MAPT|ENST00000262410.10|8,MAPT:miR-129-3p
MAPT|ENST00000262410.10|8,MAPT:miR-146-5p
MAPT|ENST00000262410.10|8,MAPT:miR-34-5p/449-5p
MAPT|ENST00000262410.10|9,MAPT:miR-34-5p/449-5p
MBD5|ENST00000642680.2|10,MBD5:miR-128-3p
MBD5|ENST00000642680.2|10,MBD5:miR-218-5p
MBD5|ENST00000642680.2|10,MBD5:miR-221-3p/222-3p
MBD5|ENST00000642680.2|10,MBD5:miR-23-3p
MBD5|ENST00000642680.2|10,MBD5:miR-24-3p
MBD5|ENST00000642680.2|10,MBD5:miR-27-3p
MBD5|ENST00000642680.2|10,MBD5:miR-369-3p
MBD5|ENST00000642680.2|10,MBD5:miR-374-5p
MBD5|ENST00000642680.2|10,MBD5:miR-410-3p
MBD5|ENST00000642680.2|10,MBD5:miR-490-3p
MBD5|ENST00000642680.2|11,MBD5:miR-128-3p
MBD5|ENST00000642680.2|11,MBD5:miR-218-5p
MBD5|ENST00000642680.2|11,MBD5:miR-221-3p/222-3p
MBD5|ENST00000642680.2|11,MBD5:miR-24-3p
MBD5|ENST00000642680.2|11,MBD5:miR-27-3p
MBD5|ENST00000642680.2|12,MBD5:miR-221-3p/222-3p
MBD5|ENST00000642680.2|13,MBD5:miR-221-3p/222-3p
MBD5|ENST00000642680.2|18,MBD5:miR-155-5p
MBD5|ENST00000642680.2|18,MBD5:miR-29-3p
MBD5|ENST00000642680.2|19,MBD5:miR-155-5p
MBD5|ENST00000642680.2|19,MBD5:miR-29-3p
MBD5|ENST00000642680.2|1,MBD5:miR-10-5p
MBD5|ENST00000642680.2|1,MBD5:miR-141-3p/200a-3p
MBD5|ENST00000642680.2|1,MBD5:miR-216b-5p
MBD5|ENST00000642680.2|1,MBD5:miR-29-3p
MBD5|ENST00000642680.2|1,MBD5:miR-338-3p
MBD5|ENST00000642680.2|1,MBD5:miR-802
MBD5|ENST00000642680.2|21,MBD5:miR-218-5p
MBD5|ENST00000642680.2|22,MBD5:miR-218-5p
MBD5|ENST00000642680.2|26,MBD5:miR-9-5p
MBD5|ENST00000642680.2|27,MBD5:miR-137
MBD5|ENST00000642680.2|27,MBD5:miR-9-5p
MBD5|ENST00000642680.2|28,MBD5:miR-101-3p.2
MBD5|ENST00000642680.2|28,MBD5:miR-1193
MBD5|ENST00000642680.2|28,MBD5:miR-128-3p
MBD5|ENST00000642680.2|28,MBD5:miR-137
MBD5|ENST00000642680.2|28,MBD5:miR-329-3p/362-3p
MBD5|ENST00000642680.2|28,MBD5:miR-655-3p
MBD5|ENST00000642680.2|29,MBD5:miR-101-3p.2
MBD5|ENST00000642680.2|29,MBD5:miR-1193
MBD5|ENST00000642680.2|29,MBD5:miR-128-3p
MBD5|ENST00000642680.2|29,MBD5:miR-199-5p
MBD5|ENST00000642680.2|29,MBD5:miR-329-3p/362-3p
MBD5|ENST00000642680.2|29,MBD5:miR-655-3p
MBD5|ENST00000642680.2|2,MBD5:miR-216b-5p
MBD5|ENST00000642680.2|2,MBD5:miR-338-3p
MBD5|ENST00000642680.2|2,MBD5:miR-493-5p
MBD5|ENST00000642680.2|2,MBD5:miR-494-3p
MBD5|ENST00000642680.2|2,MBD5:miR-802
MBD5|ENST00000642680.2|3,MBD5:miR-142-5p
MBD5|ENST00000642680.2|3,MBD5:miR-154-3p/487-3p
MBD5|ENST00000642680.2|3,MBD5:miR-17-5p/20-5p/93-5p/106-5p/519-3p
MBD5|ENST00000642680.2|3,MBD5:miR-186-5p
MBD5|ENST00000642680.2|3,MBD5:miR-323-3p
MBD5|ENST00000642680.2|3,MBD5:miR-326
MBD5|ENST00000642680.2|3,MBD5:miR-376-3p
MBD5|ENST00000642680.2|3,MBD5:miR-493-5p
MBD5|ENST00000642680.2|3,MBD5:miR-493-5p
MBD5|ENST00000642680.2|3,MBD5:miR-493-5p
MBD5|ENST00000642680.2|3,MBD5:miR-494-3p
MBD5|ENST00000642680.2|4,MBD5:miR-154-3p/487-3p
MBD5|ENST00000642680.2|4,MBD5:miR-186-5p
MBD5|ENST00000642680.2|4,MBD5:miR-323-3p
MBD5|ENST00000642680.2|4,MBD5:miR-326
MBD5|ENST00000642680.2|4,MBD5:miR-376-3p
MBD5|ENST00000642680.2|4,MBD5:miR-493-5p
MBD5|ENST00000642680.2|4,MBD5:miR-493-5p
MBD5|ENST00000642680.2|4,MBD5:miR-532-5p
MBD5|ENST00000642680.2|5,MBD5:miR-204-5p/211-5p
MBD5|ENST00000642680.2|5,MBD5:miR-532-5p
MBD5|ENST00000642680.2|6,MBD5:miR-204-5p/211-5p
MBD5|ENST00000642680.2|8,MBD5:miR-190-5p
MBD5|ENST00000642680.2|8,MBD5:miR-200bc-3p/429
MBD5|ENST00000642680.2|8,MBD5:miR-200bc-3p/429
MBD5|ENST00000642680.2|9,MBD5:miR-190-5p
MBD5|ENST00000642680.2|9,MBD5:miR-200bc-3p/429
MBD5|ENST00000642680.2|9,MBD5:miR-200bc-3p/429
MBD5|ENST00000642680.2|9,MBD5:miR-23-3p
MBD5|ENST00000642680.2|9,MBD5:miR-369-3p
MBD5|ENST00000642680.2|9,MBD5:miR-374-5p
MBD5|ENST00000642680.2|9,MBD5:miR-410-3p
MBD5|ENST00000642680.2|9,MBD5:miR-490-3p
MECP2|ENST00000453960.7|15,MECP2:miR-30-5p
MECP2|ENST00000453960.7|16,MECP2:miR-205-5p
MECP2|ENST00000453960.7|16,MECP2:miR-30-5p
MECP2|ENST00000453960.7|17,MECP2:miR-205-5p
MECP2|ENST00000453960.7|1,MECP2:miR-130-3p/301-3p/454-3p
MECP2|ENST00000453960.7|1,MECP2:miR-17-5p/20-5p/93-5p/106-5p/519-3p
MECP2|ENST00000453960.7|1,MECP2:miR-19-3p
MECP2|ENST00000453960.7|1,MECP2:miR-218-5p
MECP2|ENST00000453960.7|1,MECP2:miR-22-3p
MECP2|ENST00000453960.7|1,MECP2:miR-328-3p
MECP2|ENST00000453960.7|1,MECP2:miR-532-3p
MECP2|ENST00000453960.7|2,MECP2:miR-130-3p/301-3p/454-3p
MECP2|ENST00000453960.7|2,MECP2:miR-17-5p/20-5p/93-5p/106-5p/519-3p
MECP2|ENST00000453960.7|2,MECP2:miR-19-3p
MECP2|ENST00000453960.7|2,MECP2:miR-199-3p
MECP2|ENST00000453960.7|2,MECP2:miR-218-5p
MECP2|ENST00000453960.7|2,MECP2:miR-328-3p
MECP2|ENST00000453960.7|2,MECP2:miR-532-3p
MECP2|ENST00000453960.7|3,MECP2:miR-199-3p
MECP2|ENST00000453960.7|41,MECP2:miR-361-5p
MECP2|ENST00000453960.7|42,MECP2:miR-361-5p
MECP2|ENST00000453960.7|46,MECP2:miR-137
MECP2|ENST00000453960.7|46,MECP2:miR-328-3p
MECP2|ENST00000453960.7|47,MECP2:miR-137
MECP2|ENST00000453960.7|47,MECP2:miR-328-3p
MECP2|ENST00000453960.7|50,MECP2:miR-133a-3p.2/133b
MECP2|ENST00000453960.7|51,MECP2:miR-132-3p/212-3p
MECP2|ENST00000453960.7|51,MECP2:miR-133a-3p.2/133b
MECP2|ENST00000453960.7|52,MECP2:miR-132-3p/212-3p
MECP2|ENST00000453960.7|52,MECP2:miR-140-3p.2
MECP2|ENST00000453960.7|62,MECP2:miR-148-3p/152-3p
MECP2|ENST00000453960.7|62,MECP2:miR-181-5p
MECP2|ENST00000453960.7|62,MECP2:miR-302c-3p.2/520-3p
MECP2|ENST00000453960.7|63,MECP2:miR-124-3p.1
MECP2|ENST00000453960.7|63,MECP2:miR-124-3p.2/506-3p
MECP2|ENST00000453960.7|63,MECP2:miR-148-3p/152-3p
MECP2|ENST00000453960.7|63,MECP2:miR-181-5p
MECP2|ENST00000453960.7|63,MECP2:miR-302c-3p.2/520-3p
MECP2|ENST00000453960.7|63,MECP2:miR-374-5p
MECP2|ENST00000453960.7|64,MECP2:miR-101-3p.1
MECP2|ENST00000453960.7|64,MECP2:miR-101-3p.2
MECP2|ENST00000453960.7|64,MECP2:miR-124-3p.1
MECP2|ENST00000453960.7|64,MECP2:miR-124-3p.2/506-3p
MECP2|ENST00000453960.7|64,MECP2:miR-374-5p
MECP2|ENST00000453960.7|64,MECP2:miR-496.1
MECP2|ENST00000453960.7|65,MECP2:miR-101-3p.1
MECP2|ENST00000453960.7|65,MECP2:miR-101-3p.2
MECP2|ENST00000453960.7|65,MECP2:miR-124-3p.1
MECP2|ENST00000453960.7|65,MECP2:miR-124-3p.2/506-3p
MECP2|ENST00000453960.7|65,MECP2:miR-374-5p
MECP2|ENST00000453960.7|65,MECP2:miR-496.1
MECP2|ENST00000453960.7|7,MECP2:miR-130-3p/301-3p/454-3p
MECP2|ENST00000453960.7|8,MECP2:miR-130-3p/301-3p/454-3p
MED13L|ENST00000281928.9|10,MED13L:miR-7-5p
MED13L|ENST00000281928.9|11,MED13L:miR-23-3p
MED13L|ENST00000281928.9|11,MED13L:miR-7-5p
MED13L|ENST00000281928.9|12,MED13L:miR-23-3p
MED13L|ENST00000281928.9|13,MED13L:miR-381-3p
MED13L|ENST00000281928.9|14,MED13L:miR-381-3p
MED13L|ENST00000281928.9|15,MED13L:miR-129-5p
MED13L|ENST00000281928.9|15,MED13L:miR-377-3p
MED13L|ENST00000281928.9|16,MED13L:miR-129-5p
MED13L|ENST00000281928.9|16,MED13L:miR-377-3p
MED13L|ENST00000281928.9|16,MED13L:miR-448
MED13L|ENST00000281928.9|16,MED13L:miR-493-5p
MED13L|ENST00000281928.9|17,MED13L:miR-203a-3p.1
MED13L|ENST00000281928.9|17,MED13L:miR-448
MED13L|ENST00000281928.9|17,MED13L:miR-493-5p
MED13L|ENST00000281928.9|18,MED13L:miR-142-3p.2
MED13L|ENST00000281928.9|18,MED13L:miR-203a-3p.1
MED13L|ENST00000281928.9|18,MED13L:miR-23-3p
MED13L|ENST00000281928.9|19,MED13L:miR-142-3p.2
MED13L|ENST00000281928.9|19,MED13L:miR-23-3p
MED13L|ENST00000281928.9|19,MED13L:miR-802
MED13L|ENST00000281928.9|1,MED13L:miR-128-3p
MED13L|ENST00000281928.9|1,MED13L:miR-141-3p/200a-3p
MED13L|ENST00000281928.9|2,MED13L:miR-141-3p/200a-3p
MED13L|ENST00000281928.9|2,MED13L:miR-19-3p
MED13L|ENST00000281928.9|3,MED13L:miR-19-3p
MED13L|ENST00000281928.9|6,MED13L:miR-205-5p
MED13L|ENST00000281928.9|7,MED13L:miR-205-5p
MED13L|ENST00000281928.9|8,MED13L:miR-202-5p
MED13L|ENST00000281928.9|8,MED13L:miR-26-5p
MED13L|ENST00000281928.9|9,MED13L:miR-202-5p
MED13L|ENST00000281928.9|9,MED13L:miR-26-5p
MED15|ENST00000263205.11|3,MED15:miR-202-5p
MEF2C|ENST00000504921.7|10,MEF2C:miR-223-3p
MEF2C|ENST00000504921.7|11,MEF2C:miR-23-3p
MEF2C|ENST00000504921.7|12,MEF2C:miR-23-3p
MEF2C|ENST00000504921.7|12,MEF2C:miR-421
MEF2C|ENST00000504921.7|13,MEF2C:miR-183-5p.1
MEF2C|ENST00000504921.7|13,MEF2C:miR-183-5p.2
MEF2C|ENST00000504921.7|13,MEF2C:miR-421
MEF2C|ENST00000504921.7|14,MEF2C:miR-183-5p.1
MEF2C|ENST00000504921.7|14,MEF2C:miR-183-5p.2
MEF2C|ENST00000504921.7|14,MEF2C:miR-23-3p
MEF2C|ENST00000504921.7|15,MEF2C:miR-23-3p
MEF2C|ENST00000504921.7|18,MEF2C:miR-153-3p
MEF2C|ENST00000504921.7|18,MEF2C:miR-448
MEF2C|ENST00000504921.7|19,MEF2C:miR-135-5p
MEF2C|ENST00000504921.7|19,MEF2C:miR-153-3p
MEF2C|ENST00000504921.7|19,MEF2C:miR-448
MEF2C|ENST00000504921.7|1,MEF2C:miR-21-5p/590-5p
MEF2C|ENST00000504921.7|1,MEF2C:miR-302-3p/372-3p/373-3p/520-3p
MEF2C|ENST00000504921.7|1,MEF2C:miR-448
MEF2C|ENST00000504921.7|1,MEF2C:miR-551-3p
MEF2C|ENST00000504921.7|20,MEF2C:miR-135-5p
MEF2C|ENST00000504921.7|20,MEF2C:miR-188-5p
MEF2C|ENST00000504921.7|20,MEF2C:miR-199-3p
MEF2C|ENST00000504921.7|21,MEF2C:miR-188-5p
MEF2C|ENST00000504921.7|21,MEF2C:miR-199-3p
MEF2C|ENST00000504921.7|21,MEF2C:miR-218-5p
MEF2C|ENST00000504921.7|22,MEF2C:miR-218-5p
MEF2C|ENST00000504921.7|26,MEF2C:miR-26-5p
MEF2C|ENST00000504921.7|27,MEF2C:miR-142-3p.1
MEF2C|ENST00000504921.7|27,MEF2C:miR-183-5p.1
MEF2C|ENST00000504921.7|27,MEF2C:miR-26-5p
MEF2C|ENST00000504921.7|27,MEF2C:miR-873-5p.2
MEF2C|ENST00000504921.7|28,MEF2C:let-7-5p/98-5p
MEF2C|ENST00000504921.7|28,MEF2C:let-7-5p/98-5p
MEF2C|ENST00000504921.7|28,MEF2C:miR-142-3p.1
MEF2C|ENST00000504921.7|28,MEF2C:miR-183-5p.1
MEF2C|ENST00000504921.7|28,MEF2C:miR-873-5p.2
MEF2C|ENST00000504921.7|28,MEF2C:miR-9-5p
MEF2C|ENST00000504921.7|29,MEF2C:let-7-5p/98-5p
MEF2C|ENST00000504921.7|29,MEF2C:let-7-5p/98-5p
MEF2C|ENST00000504921.7|29,MEF2C:miR-9-5p
MEF2C|ENST00000504921.7|2,MEF2C:miR-153-3p
MEF2C|ENST00000504921.7|2,MEF2C:miR-182-5p
MEF2C|ENST00000504921.7|2,MEF2C:miR-194-5p
MEF2C|ENST00000504921.7|2,MEF2C:miR-21-5p/590-5p
MEF2C|ENST00000504921.7|2,MEF2C:miR-302-3p/372-3p/373-3p/520-3p
MEF2C|ENST00000504921.7|2,MEF2C:miR-425-5p
MEF2C|ENST00000504921.7|2,MEF2C:miR-802
MEF2C|ENST00000504921.7|30,MEF2C:miR-21-5p/590-5p
MEF2C|ENST00000504921.7|31,MEF2C:miR-21-5p/590-5p
MEF2C|ENST00000504921.7|31,MEF2C:miR-338-3p
MEF2C|ENST00000504921.7|32,MEF2C:miR-219a-2-3p
MEF2C|ENST00000504921.7|32,MEF2C:miR-338-3p
MEF2C|ENST00000504921.7|32,MEF2C:miR-802
MEF2C|ENST00000504921.7|33,MEF2C:miR-219a-2-3p
MEF2C|ENST00000504921.7|33,MEF2C:miR-802
MEF2C|ENST00000504921.7|3,MEF2C:miR-153-3p
MEF2C|ENST00000504921.7|3,MEF2C:miR-182-5p
MEF2C|ENST00000504921.7|3,MEF2C:miR-194-5p
MEF2C|ENST00000504921.7|3,MEF2C:miR-425-5p
MEF2C|ENST00000504921.7|3,MEF2C:miR-802
MEF2C|ENST00000504921.7|5,MEF2C:miR-452-5p/892-3p
MEF2C|ENST00000504921.7|5,MEF2C:miR-493-5p
MEF2C|ENST00000504921.7|6,MEF2C:miR-135-5p
MEF2C|ENST00000504921.7|6,MEF2C:miR-302c-3p.2/520-3p
MEF2C|ENST00000504921.7|6,MEF2C:miR-452-5p/892-3p
MEF2C|ENST00000504921.7|6,MEF2C:miR-493-5p
MEF2C|ENST00000504921.7|7,MEF2C:miR-135-5p
MEF2C|ENST00000504921.7|7,MEF2C:miR-27-3p
MEF2C|ENST00000504921.7|7,MEF2C:miR-302c-3p.2/520-3p
MEF2C|ENST00000504921.7|8,MEF2C:miR-140-3p.1
MEF2C|ENST00000504921.7|8,MEF2C:miR-190-5p
MEF2C|ENST00000504921.7|8,MEF2C:miR-19-3p
MEF2C|ENST00000504921.7|8,MEF2C:miR-27-3p
MEF2C|ENST00000504921.7|9,MEF2C:miR-140-3p.1
MEF2C|ENST00000504921.7|9,MEF2C:miR-190-5p
MEF2C|ENST00000504921.7|9,MEF2C:miR-223-3p
MEIS2|ENST00000561208.6|1,MEIS2:miR-101-3p.1
MEIS2|ENST00000561208.6|1,MEIS2:miR-101-3p.2
MEIS2|ENST00000561208.6|1,MEIS2:miR-133a-3p.1
MEIS2|ENST00000561208.6|1,MEIS2:miR-133a-3p.2/133b
MEIS2|ENST00000561208.6|1,MEIS2:miR-139-5p
MEIS2|ENST00000561208.6|1,MEIS2:miR-144-3p
MEIS2|ENST00000561208.6|1,MEIS2:miR-199-3p
MEIS2|ENST00000561208.6|1,MEIS2:miR-202-5p
MEIS2|ENST00000561208.6|1,MEIS2:miR-204-5p/211-5p
MEIS2|ENST00000561208.6|1,MEIS2:miR-23-3p
MEIS2|ENST00000561208.6|1,MEIS2:miR-505-3p.1
MEIS2|ENST00000561208.6|21,MEIS2:miR-101-3p.2
MEIS2|ENST00000561208.6|21,MEIS2:miR-139-5p
MEIS2|ENST00000561208.6|21,MEIS2:miR-141-3p/200a-3p
MEIS2|ENST00000561208.6|21,MEIS2:miR-144-3p
MEIS2|ENST00000561208.6|2,MEIS2:miR-101-3p.1
MEIS2|ENST00000561208.6|2,MEIS2:miR-101-3p.2
MEIS2|ENST00000561208.6|2,MEIS2:miR-132-3p/212-3p
MEIS2|ENST00000561208.6|2,MEIS2:miR-133a-3p.1
MEIS2|ENST00000561208.6|2,MEIS2:miR-133a-3p.2/133b
MEIS2|ENST00000561208.6|2,MEIS2:miR-139-5p
